Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
2331,1723464815989,12/08/2024 12:13:35,1723464817951,2,12/08/2024 14:13:37,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,339,,83,,,serial-reaction-time,2330,1987574,0.0-21809.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,49,2134,0,1,s,s,339,441,L
2332,1723464816855,12/08/2024 12:13:36,1723464818815,2,12/08/2024 14:13:38,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,348.5,,70,,,serial-reaction-time,2331,1988438,0.0-21820.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,50,2134,0,2,f,f,348.5,412,H
2333,1723464817692,12/08/2024 12:13:37,1723464819656,2,12/08/2024 14:13:39,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,324.2000000011176,,70,,,serial-reaction-time,2332,1989279,0.0-21831.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,23,1,51,2134,0,2,f,f,324.2000000011176,122,L
2334,1723464818587,12/08/2024 12:13:38,1723464820543,2,12/08/2024 14:13:40,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,366.90000000037253,,83,,,serial-reaction-time,2333,1990167,0.0-21842.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,52,2134,0,1,s,s,366.90000000037253,221,H
2335,1723464819441,12/08/2024 12:13:39,1723464821415,2,12/08/2024 14:13:41,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,355.90000000037253,,83,,,serial-reaction-time,2334,1991039,0.0-21853.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,53,2134,0,1,s,s,355.90000000037253,211,H
2336,1723464820323,12/08/2024 12:13:40,1723464822279,2,12/08/2024 14:13:42,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,348.2000000011176,,74,,,serial-reaction-time,2335,1991902,0.0-21864.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,54,2134,0,3,j,j,348.2000000011176,113,H
2337,1723464821143,12/08/2024 12:13:41,1723464823110,2,12/08/2024 14:13:43,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,315.6000000014901,,83,,,serial-reaction-time,2336,1992734,0.0-21875.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,55,2134,0,1,s,s,315.6000000014901,131,T
2338,1723464821863,12/08/2024 12:13:41,1723464823847,2,12/08/2024 14:13:43,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,220.5,,74,,,serial-reaction-time,2337,1993470,0.0-21886.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,56,2134,0,4,l,j,220.5,314,H
2339,1723464821992,12/08/2024 12:13:41,1723464823968,2,12/08/2024 14:13:43,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,106.59999999962747,,76,,,serial-reaction-time,2338,1993591,0.0-21887.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,0,56,2134,0,4,l,l,327.09999999962747,314,H
2340,1723464822831,12/08/2024 12:13:42,1723464824816,2,12/08/2024 14:13:44,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,332.09999999962747,,74,,,serial-reaction-time,2339,1994439,0.0-21897.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,57,2134,0,3,j,j,332.09999999962747,143,H
2341,1723464823643,12/08/2024 12:13:43,1723464825616,2,12/08/2024 14:13:45,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,283.80000000074506,,70,,,serial-reaction-time,2340,1995240,0.0-21908.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,58,2134,0,2,f,f,283.80000000074506,432,H
2342,1723464824526,12/08/2024 12:13:44,1723464826340,2,12/08/2024 14:13:46,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,201.89999999850988,,83,,,serial-reaction-time,2341,1995963,0.0-21919.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,59,2134,0,1,s,s,201.89999999850988,321,L
2343,1723464825233,12/08/2024 12:13:45,1723464827208,2,12/08/2024 14:13:47,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,340,,70,,,serial-reaction-time,2342,1996831,0.0-21930.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,60,2134,0,1,s,f,340,211,H
2344,1723464825335,12/08/2024 12:13:45,1723464827305,2,12/08/2024 14:13:47,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,80.5,,83,,,serial-reaction-time,2343,1996928,0.0-21931.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,0,60,2134,0,1,s,s,420.5,211,H
2345,1723464826196,12/08/2024 12:13:46,1723464828160,2,12/08/2024 14:13:48,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,337.90000000037253,,76,,,serial-reaction-time,2344,1997783,0.0-21941.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,23,1,61,2134,0,4,l,l,337.90000000037253,114,L
2346,1723464826999,12/08/2024 12:13:46,1723464828975,2,12/08/2024 14:13:48,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,300.40000000037253,,74,,,serial-reaction-time,2345,1998598,0.0-21952.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,62,2134,0,3,j,j,300.40000000037253,143,H
2347,1723464827897,12/08/2024 12:13:47,1723464829855,2,12/08/2024 14:13:49,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,364,,70,,,serial-reaction-time,2346,1999479,0.0-21963.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,63,2134,0,3,j,f,364,433,L
2348,1723464828191,12/08/2024 12:13:48,1723464830166,2,12/08/2024 14:13:50,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,296.40000000037253,,74,,,serial-reaction-time,2347,1999789,0.0-21964.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,0,63,2134,0,3,j,j,660.4000000003725,433,L
2349,1723464829054,12/08/2024 12:13:49,1723464831022,2,12/08/2024 14:13:51,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,340,,76,,,serial-reaction-time,2348,2000646,0.0-21974.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,64,2134,0,4,l,l,340,334,H
2350,1723464829877,12/08/2024 12:13:49,1723464831855,2,12/08/2024 14:13:51,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,316.80000000074506,,76,,,serial-reaction-time,2349,2001478,0.0-21985.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,23,1,65,2134,0,4,l,l,316.80000000074506,344,H
2351,1723464830820,12/08/2024 12:13:50,1723464832775,2,12/08/2024 14:13:52,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,404.40000000037253,,70,,,serial-reaction-time,2350,2002399,0.0-21996.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,66,2134,0,2,f,f,404.40000000037253,442,H
2352,1723464831706,12/08/2024 12:13:51,1723464833687,2,12/08/2024 14:13:53,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,396.90000000037253,,70,,,serial-reaction-time,2351,2003310,0.0-22007.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,67,2134,0,3,j,f,396.90000000037253,423,L
2353,1723464831886,12/08/2024 12:13:51,1723464833866,2,12/08/2024 14:13:53,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,161.10000000149012,,74,,,serial-reaction-time,2352,2003489,0.0-22008.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,0,67,2134,0,3,j,j,558.0000000018626,423,L
2354,1723464832739,12/08/2024 12:13:52,1723464834696,2,12/08/2024 14:13:54,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,312.2000000011176,,83,,,serial-reaction-time,2353,2004319,0.0-22018.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,68,2134,0,1,s,s,312.2000000011176,231,H
2355,1723464833632,12/08/2024 12:13:53,1723464835599,2,12/08/2024 14:13:55,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,373.5,,83,,,serial-reaction-time,2354,2005222,0.0-22029.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,69,2134,0,1,s,s,373.5,311,L
2356,1723464834441,12/08/2024 12:13:54,1723464836423,2,12/08/2024 14:13:56,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,308,,74,,,serial-reaction-time,2355,2006046,0.0-22040.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,70,2134,0,3,j,j,308,113,H
2357,1723464835334,12/08/2024 12:13:55,1723464837311,2,12/08/2024 14:13:57,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,373.30000000074506,,70,,,serial-reaction-time,2356,2006935,0.0-22051.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,23,1,71,2134,0,2,f,f,373.30000000074506,132,L
2358,1723464836099,12/08/2024 12:13:56,1723464838076,2,12/08/2024 14:13:58,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,244.90000000037253,,83,,,serial-reaction-time,2357,2007699,0.0-22062.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,72,2134,0,4,l,s,244.90000000037253,324,H
2359,1723464836269,12/08/2024 12:13:56,1723464838255,2,12/08/2024 14:13:58,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,165,,76,,,serial-reaction-time,2358,2007878,0.0-22063.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,0,72,2134,0,4,l,l,409.90000000037253,324,H
2360,1723464837115,12/08/2024 12:13:57,1723464839079,2,12/08/2024 14:13:59,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,300.19999999925494,,70,,,serial-reaction-time,2359,2008703,0.0-22073.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,23,1,73,2134,0,2,f,f,300.19999999925494,242,T
2361,1723464837909,12/08/2024 12:13:57,1723464839880,2,12/08/2024 14:13:59,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,277.59999999962747,,83,,,serial-reaction-time,2360,2009503,0.0-22084.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,74,2134,0,2,f,s,277.59999999962747,422,H
2362,1723464838170,12/08/2024 12:13:58,1723464840135,2,12/08/2024 14:14:00,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,240.90000000037253,,70,,,serial-reaction-time,2361,2009758,0.0-22085.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,0,74,2134,0,2,f,f,518.5,422,H
2363,1723464838980,12/08/2024 12:13:58,1723464840947,2,12/08/2024 14:14:00,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,278.69999999925494,,74,,,serial-reaction-time,2362,2010571,0.0-22095.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,75,2134,0,3,j,j,278.69999999925494,223,L
2364,1723464839810,12/08/2024 12:13:59,1723464841783,2,12/08/2024 14:14:01,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,319.7000000011176,,83,,,serial-reaction-time,2363,2011407,0.0-22106.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,76,2134,0,1,s,s,319.7000000011176,231,H
2365,1723464840658,12/08/2024 12:14:00,1723464842618,2,12/08/2024 14:14:02,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,316,,70,,,serial-reaction-time,2364,2012241,0.0-22117.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,23,1,77,2134,0,2,f,f,316,312,L
2366,1723464841576,12/08/2024 12:14:01,1723464843467,2,12/08/2024 14:14:03,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,315.2000000011176,,74,,,serial-reaction-time,2365,2013090,0.0-22128.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,78,2134,0,3,j,j,315.2000000011176,123,H
2367,1723464842284,12/08/2024 12:14:02,1723464844272,2,12/08/2024 14:14:04,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,289.09999999962747,,83,,,serial-reaction-time,2366,2013896,0.0-22139.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,79,2134,0,1,s,s,289.09999999962747,231,H
2368,1723464843230,12/08/2024 12:14:03,1723464845215,2,12/08/2024 14:14:05,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,427.09999999962747,,76,,,serial-reaction-time,2367,2014838,0.0-22150.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,80,2134,0,4,l,l,427.09999999962747,314,H
2369,1723464848251,12/08/2024 12:14:08,1723464850232,2,12/08/2024 14:14:10,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,,<h2>End of block 23</h2><br><p>Your accuracy: 88%</p><p>Your average response time: 344 ms</p><br><p class='message'><strong>Please try to be more accurate.</strong></p>,,,,html-keyboard-response,2368,2019855,0.0-22161.0,,,[],,,,,,,,,,,,,,,
2370,1723464849396,12/08/2024 12:14:09,1723464851347,2,12/08/2024 14:14:11,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,,"
    <p>Please place your fingers in this position on the keyboard:</p>
    <img src=/task/663873/37/asset/keyboard.bmp height='10%'>
    <h2>Please stay, the task will continue in a few seconds.<br><br>Please, when the first dog appears, continue the task immediately!</h2>",,,,html-keyboard-response,2369,2020971,0.0-22162.0,,,[],,,,,,,,,,,,,,,
2371,1723464850149,12/08/2024 12:14:10,1723464852087,2,12/08/2024 14:14:12,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,724,,74,,,serial-reaction-time,2370,2021711,0.0-22163.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,24,1,1,2134,0,3,j,j,724,3,X
2372,1723464850974,12/08/2024 12:14:10,1723464852944,2,12/08/2024 14:14:12,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,341.2999999988824,,83,,,serial-reaction-time,2371,2022567,0.0-22174.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,24,1,2,2134,0,2,f,s,341.2999999988824,32,X
2373,1723464851102,12/08/2024 12:14:11,1723464853069,2,12/08/2024 14:14:13,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,105.40000000037253,,70,,,serial-reaction-time,2372,2022692,0.0-22175.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,24,0,2,2134,0,2,f,f,446.69999999925494,32,X
2374,1723464851913,12/08/2024 12:14:11,1723464853864,2,12/08/2024 14:14:13,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,280.7000000011176,,74,,,serial-reaction-time,2373,2023487,0.0-22185.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,24,1,3,2134,0,3,j,j,280.7000000011176,323,T
2375,1723464852731,12/08/2024 12:14:12,1723464854704,2,12/08/2024 14:14:14,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,323.69999999925494,,83,,,serial-reaction-time,2374,2024327,0.0-22196.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,24,1,4,2134,0,1,s,s,323.69999999925494,231,H
2376,1723464853698,12/08/2024 12:14:13,1723464855656,2,12/08/2024 14:14:15,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,436.59999999962747,,83,,,serial-reaction-time,2375,2025279,0.0-22207.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,24,1,5,2134,0,1,s,s,436.59999999962747,311,L
2377,1723464854473,12/08/2024 12:14:14,1723464856451,2,12/08/2024 14:14:16,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,269.2999999988824,,74,,,serial-reaction-time,2376,2026074,0.0-22218.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,24,1,6,2134,0,3,j,j,269.2999999988824,113,H
2378,1723464855279,12/08/2024 12:14:15,1723464857251,2,12/08/2024 14:14:17,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,281.30000000074506,,70,,,serial-reaction-time,2377,2026874,0.0-22229.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,24,1,7,2134,0,1,s,f,281.30000000074506,131,T
2379,1723464855460,12/08/2024 12:14:15,1723464857432,2,12/08/2024 14:14:17,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,166.40000000037253,,83,,,serial-reaction-time,2378,2027055,0.0-22230.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,24,0,7,2134,0,1,s,s,447.7000000011176,131,T
2380,1723464856398,12/08/2024 12:14:16,1723464858362,2,12/08/2024 14:14:18,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,412.5,,76,,,serial-reaction-time,2379,2027985,0.0-22240.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,24,1,8,2134,0,4,l,l,412.5,314,H
2381,1723464857151,12/08/2024 12:14:17,1723464859128,2,12/08/2024 14:14:19,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,250,,83,,,serial-reaction-time,2380,2028752,0.0-22251.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,24,1,9,2134,0,1,s,s,250,141,T
2382,1723464858184,12/08/2024 12:14:18,1723464860047,2,12/08/2024 14:14:20,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,395.7999999988824,,70,,,serial-reaction-time,2381,2029670,0.0-22262.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,24,1,10,2134,0,2,f,f,395.7999999988824,412,H
2383,1723464858937,12/08/2024 12:14:18,1723464860908,2,12/08/2024 14:14:20,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,325.59999999962747,,74,,,serial-reaction-time,2382,2030531,0.0-22273.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,24,1,11,2134,0,2,f,j,325.59999999962747,122,L
2384,1723464859109,12/08/2024 12:14:19,1723464860992,2,12/08/2024 14:14:20,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,69,,70,,,serial-reaction-time,2383,2030615,0.0-22274.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,24,0,11,2134,0,2,f,f,394.59999999962747,122,L
2385,1723464859863,12/08/2024 12:14:19,1723464861836,2,12/08/2024 14:14:21,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,318.40000000037253,,83,,,serial-reaction-time,2384,2031459,0.0-22284.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,24,1,12,2134,0,1,s,s,318.40000000037253,221,H
